track_id,track_popularity
3WynuHqefzVtTalEwHYVaw,0
6LZTZMn93KZGQLgszGxUZz,0
0MCKNkEcF9dXmOIuSY6UYI,0
7li7Iu4SG9ikI7uvE2YYQz,0
3unzf8TBpvE2x53mOJIM5w,0
3MXSPyjxwP0FsfpVjX1MIH,0
3Nk4VexXj3Vnyyyx5ZpS6l,0
19D91GdCXksADMt0G8SBbb,0
5kDJSUzR5H01XMbfzwf08j,0
10cBL6RZ3ztZeeq65G5oFl,0
0eHVb4NsPDp61FpwXxAuYD,0
1F6fWfIGsXgv7YANYaVd5Z,0
7wwGUxaS5VukZmiOJg7NK0,0
4li3iNrCAk17D3vnF9Lk7c,0
6HDqWamMeKnfIfF0eHTwc5,0
7o7DD31JzYxGrqcUhvZvvf,0
3imQ2abcHi7TtmVYkST2rQ,0
7zHLjcuD23xoZYrAK9rqFP,0
5Zunw5VNRe7eQH8ZZ8MZqu,0
3O5yIO5EUCrJTs5bROpwvN,0
5WEOss03VyVhkzIVEjDapJ,0
2B8RVpGgrDK1974S0E4EGZ,0
3rHWM0E50X68FpuzUXwFuT,0
0IgQ4J7HIMKC4Oj8bgnmDL,0
6xqP06kT7bRIdgcI2NwE6y,0
2gyv5fQeAidl6h3dsJjyLw,0
7BKdfnQZ8vqfAa8zflMe3H,0
3x0KDaHMfXfBhH8kI31mUq,0
1a4yIEiKovPAOWL3gk1hB6,0
2HrXY6lPX8LwBKVzrjlYT9,0
6ckHA1lwenKqoR7TtJb6di,0
35k69QfBYPR77PdhviGT33,0
2jB1o2WVTvf2GPUMIOSiCf,0
2uvn5PrF5xQ1xzKscoKZQi,0
0XIjGkjAv450ghprlKsOjV,0
5AMi57oH5ofjF6GgEBVKML,0
0DRQvimwLnflvgevJSsP1E,0
4A1XrgtsN1uSrWhHtAyNLu,0
3AXcClZX6zQe4GSnAEPioy,0
00OLZPZcR5cjv9a49lrYZD,0
7Dc4TYZ77YIiQeET70JotA,0
7ybeVRX4wxvV7vpucAb4We,0
3pfVERWfb3LVwhAC0NwKnC,0
0qV8uGEVCPIBC00s6RpoXE,0
3WMTc5M5tcHiVIw9MnRpxn,0
3gpWF7O9PFTkdekz8XrWZV,0
6b1q3iAWoOwN1vxaU0bZdh,0
4Nho4xEPui3oSNLWXMLRiM,0
3UCu2lRO4VXquZVNEQwkqX,0
607rF4x2pqxz79efAsTqLd,0
2C7XQha7UOUnUe2fyP30w7,0
33QORToxjIkkaWPJw8DUEq,0
2RUpmTeRNA12WqIpyhTNtH,0
6GvzuSj18nU6HkE2z9vVGa,0
24zQ2fK9HN0nkiSp98D6hn,0
09bFHao7KoCS71h3PxTKx6,0
1YpSm2ighCcyXdzM7ORD8I,0
6aWGlyCOYM3tYY6CBDJjdN,0
1tGjaRKq2f4DabJXIu9q4G,0
0BWlVU36NzMy2iYUtrubrf,0
6dLZIao5uwZxDqNnjEBnV9,0
1fnXW5y6bCAmfBpeGEUoIy,0
6c5NDEKZZacyCGkcQxyHjq,0
3fyN6yT4PZt79f7CS9CftQ,0
4tXTPwKYKhovsesJUb5hVe,0
6Z2Lfjy3a3wVzwfi7lQe4O,0
10GVSTTZnSqiw1Dm1wguFl,0
4z5awrO95Ks6PEoveG4Uyt,0
4jrFGmPWG42ts9tjKR6AZq,0
1JGjM08YicRL8Ep7XrSrl4,0
6s9hP8inQgXi5jt2r9tyN9,0
6W7aftEF2QwMfF3Shsw6bC,0
4X6kSSQ1zJdQhXCsDDBTm8,0
4Rluhq2yZgNzU8lPvX2Xpx,0
7iQ1k2rN2Gcd89t1TN0LUq,0
49IsHUhmMru4hAkUKs9zjV,0
7lH8QWFrE7QlIcIaeeo3oS,0
3HRav0TYl2XtG3Y5zvqGXN,0
7j7tyxseX7jvfapEujpwr1,0
79ImSBQpZskyTQzzskXokL,0
1zv7McQJv3sn1jg5Two0qX,0
64vDGndHtg4VeDkCumqDz8,0
3ylKXYq2tkFhOS3YC8sXhe,0
5UdzMe7xcU908M9nJSwW60,0
2w0n3mhoJOoUgrrUGsAilz,0
3k33R7gLRoiD1RGvFkuWna,0
5g3oDN3seb7iQ126J1zpFv,0
1f33BziGYk80K3En1rZ9ks,0
0ruxPjmrzW8F9DN5fs40mW,0
3B4u13f0CWkvsdeKP9zikq,0
5nXoIcDYEEFTVvg4cBCArO,0
2cR0GHgn2YaFrx53ogZOuq,0
6BuRhCmmdbsFiW5Vi8hDxS,0
4bQ0LJIBYF8LoFYQ9oU4Vp,0
7Duy8CyGTvOsqkju2rGdzJ,0
29g7Ik2JsunstlmwDPOXTt,0
7FUmpKNNheiyZMBlthhov3,0
6eiLKzp1mvdq1vWl2ysMEN,0
5htj23HVg8fyQ16N7qch8k,0
3CSYcm7txGcLBBvq0MWFyY,0
4aIsd9A8Px7vKrBcF3F54z,0
0LnA21EMGBqsH0wZK2z4kY,0
3uRADdnOALaU6rFQa8eess,0
1H1wDRwqReCa3o8qKUqmdK,0
6khw7KMnwkZgknVz4Jv1Wc,0
5QKRTgROrbT4BImWuxDc4a,0
59dZsvxXlgWnYWG82sGV4r,0
5Ck5MG0kEKT8J87Hz8uH3G,0
46SVULqBdx8RNVJ4DMnqJk,0
7FjmRh6ZLXgHMtGBOjkNSe,0
1WBuT1ZJakfyzL5UurNeIW,0
3GfQrigXAAm4V5ZWHRkqW8,0
0Ts95ULVemfJWrPKF2feGX,0
5khknipiIjHo1Ay73fMQyd,0
4hSl1E5YTqYw6NDfKHRGh9,0
3WsLQKYjQyf1ESvowYipmv,0
6jTTWDfAgYSBEsxBJlDkL0,0
6G4NRbzumz8fmiz9g88jIk,0
5Xv6K7p2fzMjUGI5GvyCfS,0
2HuosLMWQnqRkfF5hQ6ZXl,0
2xuBxMijKBm6p3hKFBeYMb,0
58wL0EFUPhH8rHBtOTiEt4,0
4gRjM6uqrWS5pHv1UdhNP7,0
5yomhO1vs26etyfi2jTh12,0
0CbshGxLID0rq8orv7udfX,0
2up9zjwzyeRQ5eILvrvGP6,0
089eMvGl7ZPFu8Jp8TahQF,0
4IrcKbMsygR81KUrKDgLCG,0
6oCyUvYu0BTEDinOSp36lD,0
46jSccQPzESIwVU1Z9gu2X,0
47y4TnZXKhKRllOjrZzBEV,0
3YutmTHoHwbxfy1rbKxKCN,0
2iezl33dV8KIbCa9hSHqxX,0
2DfoX11eWZEprI3S932Mf9,0
6IuztOwuWTRIe7mRVGVUF5,0
6C1JfGlp3fxJqaaD2h92qZ,0
09GHHOtJDHsKPrcmcaQFKq,0
7r7JNO81cDCuCKCgGKvK9O,0
1j35pNP2eQc5kdmx5k24gX,0
3JEYqnXWWZSB1sl2h6ghsu,0
4v9BV2NFR7ewIEyyCois0F,0
5rERMSBPEeuezxyNqGUMcf,0
3R07WtjoKvQ7XNSTCBYJSi,0
2W0DAjTka5rC89oNT8Om71,0
4MbzcJqwSgN8tyTBjp9A3h,0
6IuC9AXYo1LCn7umpY2JxP,0
4E7zX584vlN7Gq22Q3PhbK,0
3Ztp0pFL9KtPGbYUeG4nIw,0
1gR24L3lHQnRpHAiH67eau,0
66kSQQQC8sdbvaQMwFFs0B,0
3BEq0b7LLmIh2uX0MaQbIB,0
6txhDNlPDR0cVB2CFf20td,0
4aIy0rXCbgJgeqzJgBzHDd,0
5Hf1BGRhLBOwmi44tm6hJ2,0
6GOtt3xrfphaR69qhxFbiq,0
5gsrkE3qm1qjRbNhzR0HrN,0
70gpIOY1IzAUvjVHUFisnE,0
0vYkTsqvms4h3IqFvjlnUx,0
6AsFSzhGugyKupZBH3TuOe,0
03A0v9qqyYC3HbJiaAf9fA,0
7n02EwdR7v7KUwfIOoTCpW,0
1fG4ICm0RmittrlTKbV1BX,0
5CGsPsgFxYnfAisigWshZC,0
37kpM0AJKFT9Ag93GwwQr7,0
1tu4BxeYqxnSbWOg7OWBZN,0
7tbnOAw9VnQGUct3wwGbRW,0
1Q1g19CyHhLiPNtYEJt0jG,0
0zxHPHcKh5peYiZmXF6T24,0
0ud68gx2cF8U7cv4UZm2RI,0
5GEi7N9RQiSYSoFxJe4X77,0
1Bg5YHV8HvWFP52fwZotu4,0
1hLeTLg2Qb7RdsBThIN95Y,0
1ABlXyPqFZvhbPyBmCAx11,0
59WzP6ZiN2yAlhLm8omXP5,0
6tuGBIWaYecv5rKJLvF21U,0
1A3Mx9CV7jCCgkaF7Z93GD,0
2B9FuFMJ6QhviqRZh8T1aR,0
6Xel1NxSCNkkZaPlwnc3CH,0
6JGIagzCWYyBtD9nOGVDBe,0
1txE5oFvenxydFUluaAmd6,0
1TaTxrKV2HKymbhvPBDxoL,0
3xkWem7rKxWBriNRx61WUz,0
12wGwkwGpTAsnX4nKSzOI3,0
7HpOrJxkXm9r40NuVWfhZj,0
0OiyOYU2KFS1B4l4507mnw,0
57bki3eMYUvbqlwpvLIedS,0
1K4GSJmOpSapJkKRaNbvAr,0
6GN23MJV1enmQXHIF9BtjK,0
3Ib5yHJY7HaYiieVE3ePeP,0
27B8SgBWdrPCOZvrsWyo3p,0
5Yk5LjUPFz03hUfNoXvaVq,0
7v7qjQXt2S8tQLY2NwxQfA,0
2zIyqA6TCdEnPPRfCtfWAl,0
7zIDsPENShP4alNXyKFJEn,0
4NgSVkrcGdebKZqokR9qS3,0
6VxjGdkWQEc8aghm0rqOIx,0
4iSqUbZdaJumD7QPKFwvvQ,0
0uuy2dq6paodpsdgfdOnF2,0
4V5iCZ0DxU1h8w9RSYT8In,0
1jaHSjMSUoaF5VUConBB2Q,0
7BubpLiF9suvugCzXpPaKx,0
3zHAKT7G571PpN8DH3WdKA,0
4guFiHoUxoiPz42Jzf9eOQ,0
7tXsADeD0ZHvXRrsSGVXPL,0
08IKBHw1cFww4B8z2AvtPK,0
2AqtZwyFUIyGBfLaGkTNZk,0
4vJQzeEkPRMht0ug07SxEB,0
4tACYlOl91f6lM5t8XMjcK,0
26EBP7VLv5X34FMggXcJ1h,0
48ExQwZdyAhhw9Fe53Xq1x,0
2gD5ka0o4Pp3usZ9LMVWKs,0
57f6sgau0JVpiJykGqYck4,0
0HkN9YPgbDvN6Af9aPRS4S,0
6OHTc3J4beuwMKLXlZDwAh,0
7nILrUDVfgHmcU2ogy7wVI,0
6aVzZNPS0I7NW6M4Ne07MS,0
6LFHbwTtxOH95OeNOvvXIn,0
5zxwEasIkcULNq6n0WXGAw,0
3CtjC5rjZGQ0nlczRNGmur,0
5sVAEBGUrlUqOShcC047cE,0
0GCqAhD9bD3Y4BGy2WXyh8,0
4YUJemNLxqSeiJQtkOStBc,0
4RA7JHw5Sp3oFjYxjuOx4n,0
173MrjlK8iilLNe1tHNfBp,0
5M5bUZnIMYIY1bkblt7zIK,0
7KBFZAMYEd8Vj7RoV90lT0,0
6dzJjSklR107hKg48pVoGq,0
0iVgpfzrkwrWIrI5L0mtoe,0
6QnYyC7t67datMFw5qVFzP,0
4MhLAClW63tuTFuS6fWxt5,0
5ONwHbrNhpyjPc6XA2ggrC,0
5yxdVQH0RJDj63WrLcdGnz,0
2G1L2H7ZyTAL2dtECqtgmT,0
4eyHetRMWzjQhajUnKuHKP,0
239SjvYr6MvRQhHnSEkh6q,0
3WpcNlLt8qrx5ihnjkt2fw,0
73KNjDL9UiuZJ3xslfbZJ9,0
1siwT2HIzySyP2dH4xLGvx,0
1LjgujcZhn4nC7dPk0ZcTP,0
2dXM8rmMIpScy8CCGZn2zi,0
159us899EKFeoYsDqrbSjp,0
57u3USp393rX2WtobRHGne,0
2mLc4BnrYK6Ra8Ta0isKT2,0
4tdtrIIwNEmlsQLbNOvtfi,0
6obgJoJyekUFCutA5n0X3g,0
2gNiK3OLOopxotYhsFQmtN,0
50InERUMGCz0PMt9Vwd8zt,0
5KhKYjdr8RS3Xf496v1COQ,0
4FcUZNLFKKkcgJUHDghDVW,0
32cijgz8WxgBfqJfFV1cas,0
1BGbE2SPv3QvY5NJ0i58uF,0
0AXQ8FpyFZ6sCboSMIYNpt,0
7EFElLXIuJaz695rSJ9Djy,0
0MnJCMI1mlAeZnocbkiOfM,0
1nI1KJsiOyuJELezV8dl5Q,0
6i8Q20ZgKvObv2SozewAhU,0
5dJmUIoGr8Y5ANFgQY1vxN,0
0yd81JLiltxjBc8C0GBt7t,0
1F9LyZBEOmDIlxdqVTLe4v,0
4zXYK2WEeybgryFi07wu95,0
5A4MtzTZBPra5645uPJ8xE,0
1gQApFeeWaeqkm7QsUhyvM,0
3OgqDzWeak6FByK0sHlr4b,0
6vo2knPgfoe3bvTj1qAVBJ,0
0BfYwMdy6VFFMhJ6r10wTz,0
1yirYSt9e9vzzeA1l1XXxS,0
2b3TWG3Fct7x5p8t4JyM6K,0
7qFnOmnFYAiHqhpABAXETd,0
2DcwQgQwl3b0EUwhxBxC32,0
50IQyFatQ2y7FxQBbXLwZ6,0
21Bz2ZvrXpdX5UZyW5lVXe,0
0Vju2cl5fsW0QDt5MVe3Ci,0
2RICDSnpvmFObrALE8d1m6,0
0tFauvq90TOzZ0Dr9ikuOq,0
5a7KMIlr77EIGywY3SGjIy,0
4bAgazaGXuTaQAxs6mfvlZ,0
7wSzx57nz6TKl4lpSJM15X,0
5Q3A4XjkNPcwSQ3Si5C0Y5,0
3LNuJBQLA5p3GbhQdf6myX,0
6hCzMJHXXNIbz3DWI1Lbr0,0
1boPDuqels8OSYAgXrl0lV,0
6jeTFZK884VdCfsoWr4E7C,0
4eYVW5jF1SxioqT3wthisL,0
3zL4nn5yvkLdHZ4wf8cw8z,0
0O7YDXCLRFjAGud7jE2LX3,0
2rem0Oc4YUJyEGSG1UZCli,0
6SLYniHTBaJhU7fzrh5gCz,0
5pmD3PLKdChqe4IHKbq2ft,0
6TOBtOPodZRtzHIzbqRumP,0
0Zc73Hza0o3QvcsCZSwJ3y,0
4leAjF8rjCOqWu92kP9b2l,0
5sDys3qFDFUM73RMqFtf70,0
2Y6HYF75ERt0f4cOPIC1mT,0
7z6cAlcm3UDA7GY20ZAzNw,0
2gyPmQHiecw1iFxOjJvDMd,0
0JPsNKJrOT2sL9nRizJ0O6,0
2jSEqcFqkV0hY5pqyz7zn6,0
3fqcqRgLA5xt7AifnZWcka,0
7og3Vmm8XA5zqgkhU7zwLF,0
2WLrUd901NbmkiMqm7IsOM,0
2QH1E7KzwlaF8H7s8dHrUM,0
6uTnyivhMQi2rj3au81e9e,0
20kzi2xScaxXhs7fb7mb1I,0
5K1jxj63lJeVXFNgvCaoR3,0
0DrhwfWp4sqB96VFj8QTyF,0
0tV2Fu2qEMvmXsr8sQ8rtS,0
5elsLy4EdJkKObTv1sS2JI,0
023ah4Rkqzpyjh9fLpOVV4,0
5iWMP5HdrjHeL9WfygfM1J,0
1j0fLbi5oQLHrDeyW6WEcR,0
2CaA28Jo9x5PFF85QItN1C,0
1ejB7QazdKICxxT6KN5KEv,0
6kTvvIDEbpA5kvvXxMt5AH,0
5o83cqttOnOAkSsCW0Mxuk,0
0QDWeljgYchIgeMZvtZ7qy,0
3NTgdBwLJ3mgXq5DDlPggq,0
3UPkW17Ns2iSSz3JPJA9if,0
1aF9O0Nud2qJcDcaMSsKy9,0
3c9SboAKWWSN5yBopLbQia,0
5Fo1ktdMWdgqRX8zeNV70J,0
1z03mZ4BfgO164sYFzNQmj,0
0s2s0c3aKqPyLuR3V9aKqK,0
0WN98GuvJrT2Y3qoaKKxL6,0
4PzdQe7xRgxC1iiLb6sGcw,0
2dfCld9YHZwloIfE7f4iHa,0
62WT4wmoUFlckWBZBX7Qnm,0
2oq395Orexk4BM51wDYRPL,0
3AIG2paPDMSVZtL9iTQWJe,0
3qOYyZQK50Xphw9B6thQHS,0
5Hv17v6bdRIKxxn3PalUd9,0
6lydDFTBa22Xcf1PkYiNtr,0
2QbmRveIMOXKF0WFKKd0gN,0
4mfLok8XYs7BX3uMcbiW9i,0
3F9bdAWzvED0tdUDRpVvKC,0
03j2M8uzNwnlh6yr5czm4c,0
6UbvCmD9qEmREELqBelCrg,0
2daPiOuH9leBJdz2OlFI91,0
3dtdYbBkZlaNmt3zpoLb3Y,0
2bCQXIvn52cqHNJedzeqD4,0
0BBDcAd9rh1wJxMcHcwigp,0
2aUyVZmrf4NPHowIAGfzyj,0
4gtQ13Hfd1ZEku8W8D24uP,0
3hEq37ugQlCbxfkVjINZRT,0
37tPRPeY8kf22NAeNjef5v,0
49qbrGrFVDkbAnWhJVyDZQ,0
5CNxKc68MEmQgzhEct0fXx,0
48xV21oq3rT0eHB4Hti2lt,0
7ozJUJqN6xX1kbytVZ2TAu,0
5JsKHjl36jPhv2ovClpAvX,0
35IljUxa6wTAT9l1bFWGgH,0
20uCRl4N5W8svTQg2HwpTR,0
19BbHfvv1uA9C2HhWGoqv7,0
4fAY4m90sgZSlr2JzO3Ius,0
1CYVoQ7zHip1yAEnd9gyc9,0
16DIM8yjgSA0jzDzuwVVHV,0
6zi5abPBlRbGiYG4O5mOic,0
1YiIZAeQvnA52l3hvvI14y,0
4QmqrdsRGIQNHNsawph0cP,0
26vqVLwzhrzyWgoEQFwjvs,0
609Hs2suvdhJEXdGF3k3Ai,0
3uzGuabDCF7JClBrMMZ4Vj,0
28mN5H81FZm72fuBa044dr,0
4vD0nfHPHuG3Dcg4DBFMqr,0
05mzuJnr06VBp94aOtLFpb,0
0mBdsFHVikbdkwM1wCr8Iw,0
1upSdWIeko8lQfWWRMjw9r,0
3D8uSzzri4YrlfGaeVUDPf,0
4eloF1rdXHTvvhRbPFiw8i,0
6hwjsJNrR8RiJr2jIT8Sgb,0
2mGrJKIRkkOC8wBK7d2qtv,0
4UF4fsNR0z0pFq0UkfoX0H,0
3OF8YOtPf7YJ8J5NtaQdZS,0
7Id12U4Oy9Rj4YI0jV0aXI,0
766I9ggJNACOqeNuw3k0Ur,0
7IYyGR9zzJpgnPdDyB1Bik,0
2SjmxmRODZRPphrndaLL1b,0
2k0IefVY1jU4O6XFBufhvr,0
6z8IvOJzFNAPIjm472xbo2,0
4QzIfkQOJ22NHJ2pXVFoZb,0
2aHESwtM834o4zNBySFdGo,0
2yxDD2sI2EScY92dyqI8hP,0
5EC7WVzqqntVM0VkYJ65K5,0
7fKpb53YhwtNDUnrXsvNXY,0
4rZ6Fv7u51yuXTlJnloyM2,0
7ry9wW9XLpeRYkDRCntiQ1,0
4hHruWNL1amf0OAuI9LiA8,0
1bav5CmjZeTZvEkR9m4mQ1,0
2koIyjYdmoVbK1M4dQSKoJ,0
1P6D3esstN0DXtfT8Vs0Xs,0
531lw37vjaHRbmYSzeSyC8,0
3xjpesMNiyMu5dQziZPeXK,0
4W6ewL4CxZa2ZUJ5clNdoj,0
3T2Np3EGmnKreQirSROH7I,0
2aFGIPDQEojyfRcPqzEpnn,0
59l12uZDT5xfXN83f2EkHU,0
34QfRY0MCAMEIzVeQ36osn,0
7xD02096NFVoPMM9sYrhdk,0
6CWI5ylL1enXT5R28xVQui,0
1MIyQvFPi4wNaCX7v7PGRd,0
3h0HwVlm8IOQ8bDj642Rbn,0
2CWYSE50ao3Nxe6SbCAUI1,0
5qDkRPupmEbzWemK4U6noQ,0
1MA2MTt6LTiySwTbaWfdtt,0
0bD4EY5rTNkFMTosfBsC2P,0
4wYfx0JEDVhKFZoKvFL8cr,0
13EGjRiaorl4ixMYzcM2Bv,0
3arUXPAek8OjaVxQhR6Eke,0
0MibnX7gDGRjkeosyQc9yK,0
2A5hPgD4gA6ucxSWcGreAk,0
7tjVtWjFE2qqyemWUFy4sJ,0
0DGllbAYzpF7biE7PphCQu,0
3uZFNd4OQawNWqTJiNln2y,0
4hdN7zMb5QbWDTQ6cPOIdd,0
09ZF0VO2HK8CkKlC6ZAxcH,0
6OCRjueoEqZgtq8622hSPJ,0
7GW09f68MLNZWillx4suTF,0
3jJXElrbjnZIbx1zp3SSi8,0
2EFtfJAJtWKxVRhndV6HFU,0
4jWvqixYUmJg29mirgXmMZ,0
4JB9W50hjM1ttkqNXIccWN,0
5qNhJUaO3vgz116jQJ1V6D,0
36l4b7sH2O3O7DAqvBaQt4,0
3VtaSYmR2NQXKzGpCNdJwz,0
07gf0RsjvSP7ZjyA0HRSsY,0
5XQPcNM6X3Sjw0cz7RaUZ8,0
5oiaeMpZgGhG9CFzamew1S,0
5c6Y0viLijnUdtY5VapyWB,0
0l5DuyzS58lhUrDSvwIGq9,0
0xVzRCp9xTo64DxJiMaOHm,0
1vS40l4EQEiEyQnhq0d97G,0
1bAuoMZq7OZqXQTZO9p6H0,0
1TRkDXlTVro1Oue8f6RdFU,0
2S5RGleno6HIUD7ory8K2p,0
5VimHlpX0RRv8ORzZ28hSF,0
4B99db24JVOxGtjmgqvf6N,0
19eZCdflzZBeMS0XERwiOG,0
6v3ULH4qg9rRu2RroJKVTN,0
6yPKW0qt1FnKwb8Z2qveRR,0
6ZP35x1iRhdgVz6HSsy7iY,0
5Uk4zwYZCuz3hAYU5lSRx2,0
1VU8FcGlZX2b4lVx42Pcp1,0
0cmMD9yjEVjg2zhUTlNMiS,0
1agGERHr7hn8UqarCAgeA7,0
0pijSbcTazAEoMVEa36t1d,0
6d7zODFMb2dYzay7amZJkn,0
2oDRsPLCJ3EGfV1KgSvUJN,0
3AGuL9wXJxdE0UMS6llnF8,0
0AeTinD5wuFU772h7verPq,0
51ML9YDoG7Z8WYoLezTgS6,0
6pyAA6QR9KA5wMJ97hNbhC,0
3FOBZGGArMVJmyvKDWlw5y,0
0OIQr2K8eEec6IndGL7eoz,0
339qr4TsNEDTP22Ms88e3v,0
1S5mWHxpnPGgsjmlbdby9a,0
62nu7pjGWpusuw5sqIygFa,0
7rIfGHFaL0Z6mtQTwtsm1m,0
1gCwrsb2yIj0HAIgtLd6zE,0
4rktvEmQb4JIkIXaXJmjyN,0
4OwmbpipSFKLbk4yApBrTj,0
790F2pXDRucjbkLdzWQKd9,0
1JUgjbVubK56vVbyJ3iFDR,0
1GLZd6hkiQEbUSQvnUToDb,0
35cMIsihm3E0nycx3OKsPG,0
3NFduDDqdfg7Jfjxc3yQ6L,0
16YVZ974qrsdXnSOevL1aX,0
1kxrcO9iXZL9fVJKkl9ZR7,0
2NeH1Uw6Ah94NjFfd8izK1,0
5HG3QyWs1orxV0albygLqL,0
23jauOdXdBCNzBcdnLlav0,0
7xUw3RePZAoDRgBfz6zIpD,0
5UeZ1ixZCCVIDl2usnMhMz,0
4qbAMnVurP0muGxGBqFsbm,0
50xUKDOXjJNMEuPXyk31Q3,0
68Un1ycGcCIG4IxGlR8ISa,0
2b7v2E5oM0SXMivnCCxQ7K,0
0tfxAbDizVX0dmNaF2R9W1,0
3B7jF4gWq55tSAe3i0ug0N,0
0GTQsyrFJQWuxcC8oX3JWs,0
322w3Hl80GVqr6P04B3FtN,0
3b8dSvxkTnIw4jREhojHo3,0
7CPSTeEU2inhF64rO10qm7,0
6yLcSOOEeunyua3IDglG4b,0
3Xmje1P3lbrcrFZsR1gKSu,0
1JX7RxWgu1CcpCIE8xq6V6,0
6SEp3dbDzlpSThKjhV6KpO,0
4u96B3XLWZQKazSLHp0C65,0
4KS7TQgZrM01Ynf2RSfw8I,0
6lq5JMJv4TMQt0C93NNnQn,0
41F4wazfLIM9CD8LBLV0Yz,0
7tZ6dUpOcIFEPMaLmnNrxj,0
69mFAie7q1HcoEctJBsV26,0
16RHvMFHLako8swca6VTSQ,0
19brcNKDyAzy0OC1laU9bs,0
096LtqdHxlnOCPCAOI81oX,0
6Mw11uvOrLH8jSKp5pySDk,0
0mEZ4fXc22f3IDMJWaVtzq,0
7JBdAvH62qIF4D5Fzzkf59,0
3eAkuAGLwKjvnBH5jmH2ad,0
7H1ddgbeHyHvfFc9z3gVqA,0
7MfKa8MBsKYIMOBagY26Qj,0
302F5s3vXxu2cj2hKjbuaH,0
